Year,Word,Weight
1967,homecoming,0.033559953332258335
1967,ya,0.033588326186279494
1967,rhythm,0.0336087308163397
1967,care,0.034517506387777126
1967,right,0.034517506387777126
1967,hes,0.034517506387777126
1967,francisco,0.0347001192869979
1967,dream,0.03608648395085791
1967,play,0.03608648395085791
1967,lla,0.03626815363412287
1967,valley,0.03703531298787458
1967,night,0.037655461513938684
1967,heart,0.037655461513938684
1967,sha,0.03772240752127952
1967,roll,0.038386658498605127
1967,pleasant,0.03915327888763472
1967,life,0.03922443907701947
1967,live,0.03922443907701947
1967,986,0.04008514757752586
1967,mirage,0.04008514757752586
1967,said,0.04079341664010024
1967,away,0.04236239420318102
1967,thats,0.04236239420318102
1967,ive,0.0439313717662618
1967,crowded,0.04443739049040042
1967,look,0.045500349329342576
1967,whats,0.04638387901914787
1967,bernadette,0.0467660055071135
1967,somea,0.0467660055071135
1967,broadway,0.0471609913573329
1967,higher,0.048488262721396835
1967,windy,0.04956372499281647
1967,balloon,0.04957159898142557
1967,cause,0.05177625958166569
1967,long,0.05334523714474647
1967,gone,0.05334523714474647
1967,soul,0.05334523714474647
1967,ditdit,0.05344686343670115
1967,baron,0.054402230451184315
1967,shalalalalala,0.054402230451184315
1967,good,0.05491421470782725
1967,mind,0.05491421470782725
1967,believer,0.05608604991025111
1967,lonely,0.05805216983398881
1967,tell,0.05805216983398881
1967,jimmy,0.058202313600554445
1967,theres,0.059621147397069585
1967,gonna,0.059621147397069585
1967,say,0.059621147397069585
1967,time,0.06119012496015036
1967,way,0.06119012496015036
1967,anne,0.061526581109140284
1967,eyes,0.06432808008631193
1967,let,0.0658970576493927
1967,carrie,0.06649161499589193
1967,alfie,0.06680857929587644
1967,day,0.06746603521247348
1967,ill,0.06746603521247348
1967,man,0.06903501277555425
1967,da,0.07007737400411095
1967,want,0.07060399033863504
1967,lovin,0.07174261520915738
1967,gimme,0.07213847323952596
1967,like,0.0737419454647966
1967,fa,0.07544481504255904
1967,carousel,0.07830655777526944
1967,world,0.07844887815403893
1967,aint,0.07844887815403893
1967,come,0.08315581084328126
1967,miles,0.09335090634813828
1967,yeah,0.09884558647408904
1967,bit,0.09997920375501866
1967,need,0.10355251916333139
1967,georgy,0.11357458480298994
1967,hey,0.11610433966797762
1967,little,0.12551820504646227
1967,youre,0.12865616017262385
1967,girl,0.13022513773570463
1967,got,0.13022513773570463
1967,know,0.13022513773570463
1967,la,0.13207163254413065
1967,im,0.1474838909295932
1967,just,0.1537598011819163
1967,lifting,0.1803831640988664
1967,dont,0.21024299345282432
1967,oh,0.24319152227752067
1967,baby,0.24789845496676302
1967,love,0.48481406699196056
1968,hello,0.033740625425970845
1968,hu,0.03401489180315537
1968,long,0.03407671309147098
1968,cab,0.034644246428023884
1968,green,0.03471216243289267
1968,sequencing,0.03482446417006653
1968,atom,0.03482446417006653
1968,ooowee,0.03644088245231819
1968,wo,0.0375391680498529
1968,whyd,0.03782002185158614
1968,thing,0.03816591866244749
1968,life,0.03816591866244749
1968,san,0.038284277860181126
1968,alright,0.038907027747850056
1968,mrs,0.03914463153509492
1968,gas,0.03929436733693852
1968,robinson,0.04062854153174428
1968,wont,0.040892055709765174
1968,feel,0.040892055709765174
1968,day,0.040892055709765174
1968,real,0.040892055709765174
1968,delilah,0.040995992758857965
1968,jose,0.0420112050829887
1968,picnic,0.0420112050829887
1968,nana,0.0433236384294677
1968,better,0.04361819275708285
1968,ive,0.04361819275708285
1968,theres,0.04361819275708285
1968,yes,0.04361819275708285
1968,comes,0.04361819275708285
1968,yummy,0.04373343231834262
1968,jumping,0.04412335882685049
1968,black,0.045026083752910125
1968,stoned,0.045061231508879404
1968,daoop,0.04643261889342204
1968,unicorn,0.04643261889342204
1968,matchstick,0.04643261889342204
1968,di,0.04751449679080578
1968,cause,0.04770739832805937
1968,hold,0.04770739832805937
1968,home,0.04770739832805937
1968,proud,0.04817929184004662
1968,bop,0.0489220236184236
1968,send,0.04992456466442163
1968,youll,0.050433535375377044
1968,harper,0.052236696255099795
1968,grazin,0.05251400635373588
1968,look,0.053159672422694725
1968,need,0.053159672422694725
1968,aint,0.053159672422694725
1968,inspiration,0.05357836428974702
1968,away,0.054522740946353565
1968,right,0.054522740946353565
1968,heart,0.054522740946353565
1968,man,0.05724887799367124
1968,elenore,0.05804077361677755
1968,did,0.05861194651733008
1968,rain,0.05975007832705544
1968,quinn,0.0638448509784553
1968,girl,0.06542728913562428
1968,little,0.06542728913562428
1968,mind,0.06815342618294196
1968,sweet,0.06815342618294196
1968,suzie,0.0689054965006313
1968,way,0.07224263175391847
1968,make,0.0736057002775773
1968,jude,0.07545300570181081
1968,light,0.07633183732489499
1968,want,0.07633183732489499
1968,judge,0.07659154645592653
1968,tell,0.07769490584855383
1968,dig,0.07830070906631512
1968,gonna,0.08451024846684803
1968,hey,0.08587331699050686
1968,think,0.08859945403782454
1968,ill,0.09132559108514221
1968,youre,0.10223013927441293
1968,time,0.10768241336904828
1968,let,0.10768241336904828
1968,telegram,0.11176321592465334
1968,simon,0.11553081397821893
1968,got,0.11858696155831899
1968,say,0.12676537270027202
1968,na,0.1282143766186892
1968,just,0.13766992088954275
1968,dont,0.1403960579368604
1968,like,0.1431221949841781
1968,know,0.14584833203149578
1968,oh,0.1499375376024723
1968,come,0.15266367464978997
1968,din,0.1625141661269771
1968,yeah,0.16493129136271953
1968,tighten,0.1683182434886549
1968,hurdy,0.17412232085033263
1968,surry,0.17412232085033263
1968,im,0.18674038774126095
1968,baby,0.2058233470724847
1968,mony,0.2283857021069003
1968,gurdy,0.23796717182878796
1968,love,0.27670291030274435
1969,grass,0.034481761783956656
1969,smile,0.03458314828352331
1969,leave,0.03458314828352331
1969,number,0.03489352118588492
1969,asoul,0.035061519995227185
1969,dooby,0.03522490635781242
1969,suspicious,0.03522490635781242
1969,woman,0.03525468682610164
1969,ha,0.035276103756453736
1969,real,0.03622996486845299
1969,people,0.03622996486845299
1969,wont,0.03622996486845299
1969,build,0.03677700193229227
1969,belong,0.03741988332505721
1969,bad,0.03787678145338267
1969,magic,0.03894035498713299
1969,id,0.03952359803831235
1969,hear,0.03952359803831235
1969,tonk,0.03959386532433219
1969,honky,0.03959386532433219
1969,worst,0.03965807193100905
1969,river,0.04029094766757411
1969,belonged,0.04061604788915872
1969,popcorn,0.04109572408411449
1969,right,0.04117041462324204
1969,sock,0.04188521582077973
1969,fiveo,0.04207382399427261
1969,whirlpool,0.04207382399427261
1969,long,0.04281723120817171
1969,salad,0.04402672980142178
1969,buttercup,0.044412041340818234
1969,feel,0.0444640477931014
1969,hey,0.0444640477931014
1969,honey,0.0453615775416504
1969,said,0.04611086437803108
1969,better,0.04611086437803108
1969,ill,0.04611086437803108
1969,wanna,0.047757680962960763
1969,sweet,0.047757680962960763
1969,aint,0.047757680962960763
1969,dizzy,0.04802366774128982
1969,galveston,0.049086127993318046
1969,persuasion,0.049530071026599495
1969,rollin,0.049893177766742944
1969,thats,0.05105131413282012
1969,away,0.05105131413282012
1969,jean,0.051717796029081345
1969,da,0.05192047331617732
1969,laughing,0.052169433052050414
1969,eyes,0.05269813071774981
1969,gimme,0.054083826371018044
1969,home,0.05599176388760917
1969,giver,0.05609843199236349
1969,polk,0.05609843199236349
1969,washed,0.056182268568929494
1969,na,0.057070109684239555
1969,happy,0.05707901676606932
1969,life,0.05763858047253885
1969,youll,0.05763858047253885
1969,good,0.05763858047253885
1969,cause,0.06093221364239821
1969,mind,0.06257903022732789
1969,man,0.06257903022732789
1969,thing,0.06422584681225757
1969,tell,0.06422584681225757
1969,sunshine,0.06436595533005242
1969,grapevine,0.06457899498932278
1969,heart,0.06587266339718725
1969,hair,0.06751947998211694
1969,rosemarie,0.07012303999045437
1969,aquarius,0.07044981271562484
1969,want,0.07245992973690599
1969,night,0.07410674632183566
1969,grazin,0.07613492801283125
1969,world,0.08069401266155439
1969,little,0.08563446241634343
1969,like,0.08728127900127311
1969,need,0.08728127900127311
1969,time,0.09057491217113248
1969,way,0.09222172875606216
1969,day,0.09386854534099184
1969,youre,0.0971621785108512
1969,say,0.10045581168071056
1969,make,0.11198352777521833
1969,girl,0.11857079411493707
1969,loneliest,0.12054696935364949
1969,just,0.12515806045465577
1969,la,0.12664403703092234
1969,dig,0.1328911192402508
1969,come,0.13503895996423387
1969,let,0.13503895996423387
1969,yeah,0.13668577654916356
1969,gonna,0.13997940971902292
1969,dont,0.149860309228601
1969,got,0.15480075898339005
1969,know,0.15644757556831973
1969,im,0.20749888970113986
1969,oh,0.21573297262578825
1969,baby,0.2914865355325536
1969,love,0.3952359803831235
1970,stop,0.03454552410305567
1970,absolutely,0.0346069410879289
1970,yellow,0.03463864435933906
1970,band,0.03514680749137705
1970,need,0.035824987958724394
1970,wanna,0.035824987958724394
1970,id,0.035824987958724394
1970,didnt,0.035824987958724394
1970,river,0.036245938724482396
1970,higher,0.036245938724482396
1970,loves,0.036520640650736534
1970,american,0.036827450537515696
1970,hand,0.037104451814393126
1970,left,0.03838391567006185
1970,signed,0.03876034743947381
1970,babe,0.039129257840074864
1970,shame,0.04037082913518363
1970,better,0.04094284338139931
1970,war,0.04118856673236636
1970,long,0.04222230723706804
1970,man,0.04222230723706804
1970,sealed,0.04229737244080199
1970,place,0.043501771092736764
1970,night,0.044781234948405496
1970,lovin,0.0452079415784247
1970,woman,0.045650800813420676
1970,spill,0.04592136043016091
1970,look,0.04606069880407422
1970,aint,0.04606069880407422
1970,lord,0.04649081854408551
1970,pearl,0.047333742596022535
1970,ma,0.04765905363678501
1970,travelin,0.048509350795227404
1970,home,0.04861962651541168
1970,tell,0.04861962651541168
1970,said,0.04989909037108041
1970,saturday,0.05083279762316948
1970,uh,0.05150877102497029
1970,ive,0.052458018082417866
1970,ding,0.05285501923564611
1970,cause,0.0537374819380866
1970,lonely,0.0537374819380866
1970,good,0.0537374819380866
1970,mind,0.0537374819380866
1970,mice,0.05383301947011162
1970,amie,0.0544808061434663
1970,belle,0.0544808061434663
1970,world,0.05501694579375532
1970,arizona,0.05558435664118223
1970,shack,0.05761067061655253
1970,cecilia,0.05992888675781292
1970,delivered,0.05992888675781292
1970,make,0.0626937289277677
1970,hey,0.0626937289277677
1970,say,0.0626937289277677
1970,doo,0.06311178270834296
1970,ill,0.06397319278343643
1970,away,0.06525265663910515
1970,girl,0.06525265663910515
1970,want,0.06653212049477387
1970,express,0.06888204064524137
1970,right,0.06909104820611134
1970,lay,0.07180084838926276
1970,psychedelic,0.07268723560769984
1970,day,0.07292943977311753
1970,thats,0.07548836748445498
1970,elf,0.07627312860085281
1970,agin,0.07627312860085281
1970,falettinme,0.07627312860085281
1970,ride,0.07804729519579244
1970,hitchin,0.07886884262059872
1970,little,0.08060622290712989
1970,ya,0.08217144146415721
1970,fadin,0.08379814528438614
1970,youre,0.08700354218547353
1970,ready,0.08844003885100007
1970,lola,0.08872744794817357
1970,yeah,0.09084193375247972
1970,gonna,0.09212139760814844
1970,like,0.0946803253194859
1970,rainin,0.09701870159045481
1970,way,0.10107764459782954
1970,buh,0.1089616122869326
1970,come,0.12410799399986666
1970,just,0.12922584942254156
1970,dont,0.1305053132782103
1970,know,0.13562316870088523
1970,lllola,0.14165009597301237
1970,let,0.14329995183489758
1970,gimme,0.1596738497016989
1970,time,0.15993298195859107
1970,dat,0.16176095015636915
1970,got,0.1701686928039409
1970,oh,0.17400708437094706
1970,chhchh,0.17978666027343876
1970,chh,0.18523474088778538
1970,julie,0.20210140921528422
1970,baby,0.21750885546368384
1970,im,0.2533338434224082
1970,love,0.2917177590924701
1971,nos,0.034123469712765475
1971,fishes,0.034123469712765475
1971,hare,0.034123469712765475
1971,sunshine,0.03503050095929465
1971,days,0.035428740416555485
1971,young,0.035428740416555485
1971,youve,0.035428740416555485
1971,theres,0.03690493793391197
1971,waaop,0.037714749228549165
1971,wadoobado,0.037714749228549165
1971,thieves,0.03815412519492954
1971,feel,0.03838113545126844
1971,wanna,0.03985733296862492
1971,big,0.03985733296862492
1971,make,0.0413335304859814
1971,freight,0.041976205245201105
1971,whoa,0.04378971024759254
1971,somos,0.04400054076664069
1971,shaft,0.04400054076664069
1971,wopwopwop,0.04400054076664069
1971,krishna,0.04400054076664069
1971,mcghee,0.04400054076664069
1971,aint,0.04428592552069436
1971,night,0.04428592552069436
1971,lalala,0.04439848891069935
1971,hallelujah,0.044720238409642364
1971,momma,0.04479540598603751
1971,thats,0.045762123038050835
1971,old,0.045762123038050835
1971,line,0.0481555983196975
1971,hey,0.04871451807276379
1971,way,0.04871451807276379
1971,wont,0.04871451807276379
1971,railway,0.04933165434522149
1971,chickiechickiechickie,0.05028633230473222
1971,lady,0.05062513621249601
1971,amos,0.05118520456914822
1971,ho,0.05151544258719802
1971,gotta,0.05166691310747675
1971,ive,0.05166691310747675
1971,treat,0.0530298483472422
1971,world,0.05314311062483323
1971,draggin,0.053237591449950404
1971,water,0.05363936668518033
1971,alive,0.05420811636602587
1971,id,0.056095505659546185
1971,mary,0.05620527217775193
1971,celebrate,0.05627936125007512
1971,gypsys,0.05657212384282375
1971,tramps,0.05657212384282375
1971,faces,0.056792043903271375
1971,day,0.06052409821161562
1971,need,0.06052409821161562
1971,smiling,0.06109268714973036
1971,bobby,0.0611063768387407
1971,ill,0.0620002957289721
1971,timothy,0.06285791538091529
1971,woman,0.06470908524209353
1971,shes,0.06642888828104153
1971,little,0.06642888828104153
1971,good,0.06642888828104153
1971,away,0.0693812833157545
1971,let,0.0693812833157545
1971,lord,0.06989372022614407
1971,girl,0.07085748083311097
1971,time,0.07233367835046745
1971,said,0.07380987586782393
1971,man,0.07528607338518041
1971,right,0.07528607338518041
1971,donna,0.07630825038985908
1971,gonna,0.07676227090253689
1971,gone,0.07823846841989336
1971,ads,0.07962142932978611
1971,say,0.08414325848931928
1971,em,0.08577715950696117
1971,wheres,0.08591076505016494
1971,toke,0.08861643329542455
1971,bring,0.08878688440194227
1971,tell,0.09300044359345815
1971,youre,0.10185762869759701
1971,home,0.10481002373230998
1971,yoyo,0.10525138781972589
1971,sweet,0.11219101131909237
1971,come,0.11366720883644885
1971,bon,0.11577652660169847
1971,want,0.11957199890587476
1971,yeah,0.12547678897530068
1971,got,0.1299053815273701
1971,baby,0.13581017159679604
1971,chirpy,0.15085899691419666
1971,cheep,0.15085899691419666
1971,da,0.15319822413603237
1971,im,0.15647693683978672
1971,la,0.17181864411513795
1971,oh,0.18747708470427277
1971,dont,0.20076286236048108
1971,like,0.20223905987783755
1971,know,0.2125724424993329
1971,just,0.240620195329106
1971,love,0.29228710843658273
1972,wrong,0.033431265506513215
1972,need,0.034950868484082
1972,burning,0.03503886550995245
1972,ling,0.03512682115422812
1972,tweet,0.03512682115422812
1972,lincoln,0.03554752637434686
1972,ben,0.03554752637434686
1972,walk,0.03647047146165078
1972,lazy,0.03747853153426755
1972,orleans,0.03758048601414408
1972,praise,0.03766514118585876
1972,daddy,0.03797626985008671
1972,little,0.03799007443921956
1972,didnt,0.03799007443921956
1972,gotcha,0.03840929338319243
1972,rain,0.038727768966398006
1972,rod,0.03882369706771661
1972,life,0.03950967741678835
1972,hey,0.03950967741678835
1972,power,0.039924758758837185
1972,relieve,0.04062574442782499
1972,rye,0.040981291346599474
1972,thats,0.041029280394357125
1972,ya,0.04182599048370985
1972,woman,0.04182599048370985
1972,rocket,0.0418501568731764
1972,wanna,0.04254888337192591
1972,brandy,0.04333846126784375
1972,morning,0.043375101242365766
1972,hold,0.044068486349494694
1972,na,0.04513846865867867
1972,stabbers,0.04529431324566937
1972,world,0.04558808932706347
1972,new,0.04558808932706347
1972,home,0.04558808932706347
1972,eyes,0.04558808932706347
1972,schools,0.045669138408393005
1972,sock,0.045676869177771015
1972,reunion,0.04570396248130311
1972,la,0.04579688381170752
1972,daydreamin,0.04683576153897083
1972,want,0.04710769230463226
1972,aint,0.04710769230463226
1972,family,0.04790971051060463
1972,sung,0.04801161672899054
1972,doctor,0.04813943855645354
1972,night,0.04862729528220104
1972,away,0.05014689825976982
1972,heart,0.051666501237338604
1972,layla,0.051764929423622145
1972,ive,0.05318610421490739
1972,girl,0.05318610421490739
1972,look,0.054705707192476166
1972,affair,0.05791525100968594
1972,freddies,0.058235545601574915
1972,believe,0.0607841191027513
1972,robin,0.0620812144157209
1972,tell,0.06230372208032008
1972,foot,0.0631802738287483
1972,think,0.06382332505788886
1972,gong,0.06439917211608488
1972,yeah,0.06534292803545765
1972,voodoo,0.0660168346952156
1972,make,0.06686253101302643
1972,time,0.06686253101302643
1972,right,0.069901736968164
1972,cause,0.069901736968164
1972,man,0.069901736968164
1972,way,0.069901736968164
1972,veau,0.07117677795748044
1972,come,0.07142133994573277
1972,long,0.07142133994573277
1972,feel,0.07142133994573277
1972,thisll,0.0761081125008276
1972,bot,0.07764739413543321
1972,hunk,0.07764739413543321
1972,like,0.08509776674385182
1972,said,0.0866173697214206
1972,let,0.08813697269898939
1972,good,0.08965657567655816
1972,levee,0.09058862649133874
1972,bang,0.09477041074312244
1972,ill,0.10029379651953964
1972,know,0.10029379651953964
1972,gonna,0.10029379651953964
1972,lime,0.11299542355757625
1972,baby,0.11548982629522747
1972,youre,0.11548982629522747
1972,nana,0.11672237648616889
1972,marie,0.12187723328347495
1972,day,0.12612704713820894
1972,say,0.12764665011577772
1972,coconut,0.13443252684117352
1972,just,0.14892109180174068
1972,got,0.15499950371201582
1972,oh,0.17171513646527242
1972,dont,0.1732347394428412
1972,im,0.20362679899421685
1972,love,0.36926352354921416
1972,awimoweh,0.38823697067716606
1973,theres,0.032040488405807865
1973,friend,0.032040488405807865
1973,hes,0.032040488405807865
1973,makes,0.032040488405807865
1973,need,0.032040488405807865
1973,long,0.033272814882954325
1973,bad,0.033272814882954325
1973,stay,0.033272814882954325
1973,work,0.03450514136010078
1973,girl,0.03450514136010078
1973,ta,0.03555533916425652
1973,feel,0.03573746783724724
1973,sky,0.03573746783724724
1973,board,0.035936507944388116
1973,georgia,0.03614742795105355
1973,midnight,0.03633781753049973
1973,boogie,0.03667800435129245
1973,ohrorì,0.036731555742346746
1973,orì,0.036731555742346746
1973,wrong,0.03696979431439369
1973,american,0.03755718180557807
1973,natural,0.03759524990303878
1973,sing,0.03820212079154015
1973,rocky,0.038229018405153276
1973,ramblin,0.03893516094605358
1973,think,0.039434447268686605
1973,mama,0.03992895675345148
1973,said,0.040666773745833065
1973,la,0.040981094413369966
1973,night,0.04189910022297952
1973,papa,0.04317434041374006
1973,stone,0.043822569959941354
1973,loves,0.04396895644692831
1973,aint,0.04436375317727243
1973,loan,0.045300153540368204
1973,crocodile,0.04672219313526429
1973,daniel,0.047226285954445814
1973,bayou,0.04747699717768794
1973,good,0.048060732608711805
1973,believe,0.048060732608711805
1973,ole,0.04862931954307075
1973,oak,0.0489601822985051
1973,high,0.04929305908585826
1973,let,0.05052538556300472
1973,cause,0.05052538556300472
1973,right,0.05175771204015117
1973,song,0.05175771204015117
1973,live,0.05175771204015117
1973,want,0.05175771204015117
1973,ribbon,0.051849729825377416
1973,leroy,0.05222469689545673
1973,bugle,0.052473651060495355
1973,aaah,0.05271817779463319
1973,tell,0.055454691471590545
1973,wanna,0.055454691471590545
1973,gypsy,0.05587318074599325
1973,little,0.056687017948737
1973,woogie,0.05711135927751929
1973,away,0.05791934442588346
1973,thats,0.05915167090302991
1973,monster,0.06016296361528527
1973,day,0.06038399738017637
1973,way,0.06038399738017637
1973,angie,0.06177293664595664
1973,kodachrome,0.06296838127259442
1973,home,0.06408097681161573
1973,round,0.0653133032887622
1973,wont,0.0653133032887622
1973,cisco,0.06589772224329149
1973,lalalala,0.06589772224329149
1973,train,0.06629339441491146
1973,aye,0.06686531437172227
1973,ive,0.07270726215164093
1973,come,0.07393958862878738
1973,darn,0.07596319548430071
1973,just,0.07763656806022676
1973,world,0.08010122101451968
1973,yeah,0.08010122101451968
1973,yes,0.08010122101451968
1973,gonna,0.08133354749166613
1973,youre,0.08133354749166613
1973,stir,0.08236391552794219
1973,ill,0.08256587396881258
1973,like,0.08626285340025196
1973,time,0.08995983283169133
1973,man,0.09242448578598424
1973,make,0.09612146521742361
1973,say,0.09858611817171652
1973,wo,0.11199707330871235
1973,mash,0.12459251502737144
1973,baby,0.1355559124861102
1973,got,0.14541452430328186
1973,dont,0.14664685078042833
1973,oh,0.15157615668901414
1973,im,0.15404080964330708
1973,louie,0.16633289940696513
1973,know,0.18977827748055429
1973,willy,0.23283861859296326
1973,love,0.2550915807693165
1973,rì,0.5037470501807554
1974,id,0.030323590841593605
1974,bambambambam,0.030743042186421345
1974,loveydovey,0.030886304481904478
1974,smokin,0.031074878140996978
1974,chicago,0.031459353663836995
1974,lovin,0.03151290369976922
1974,till,0.031767571357859965
1974,seasons,0.03251957131185484
1974,song,0.03321155187412633
1974,dance,0.03321155187412633
1974,better,0.03321155187412633
1974,mockingbird,0.03337874832690147
1974,mater,0.03337874832690147
1974,deputy,0.03337874832690147
1974,clap,0.03408478975525294
1974,bout,0.03465553239039269
1974,think,0.03465553239039269
1974,radar,0.03471714495421558
1974,gon,0.03585562862422728
1974,hell,0.036014747085450535
1974,diggin,0.03670073512409701
1974,guaranteed,0.036726273052077665
1974,lean,0.03740577715215842
1974,jet,0.03752258228290943
1974,people,0.037543493422925414
1974,good,0.037543493422925414
1974,little,0.037543493422925414
1974,money,0.037543493422925414
1974,run,0.037543493422925414
1974,dancing,0.0385523018292693
